Strategy,IS Sharpe,OOS Sharpe,Decay (%),IS Return,OOS Return,IS MaxDD,OOS MaxDD,abs_decay
LongOnly_EMA,3.0817005707517695,1.5336442119098055,-50.23383431649627,157.25415792698217,1.7376107513857444,-0.8252726790623406,-0.6570863737640602,50.23383431649627
LongOnly_Rank,2.6007405604034792,1.1963034537770605,-54.0014305159502,61.45023228881686,1.0990381539833125,-0.8237142149217435,-0.6677221081589735,54.0014305159502
LongOnly_ZScore,2.6007405604034792,1.1963034537770605,-54.0014305159502,61.45023228881686,1.0990381539833125,-0.8237142149217435,-0.6677221081589735,54.0014305159502
LongShort_EMA,1.6426807883020722,0.1612908342667994,-90.1812430378811,4.632461103205985,0.0036717408521382833,-0.4242277860773141,-0.5061590314055788,90.1812430378811
DollarNeutral_ZScore,0.14478832671383884,-0.11767940657701374,-181.27686067509887,-0.002122342391372767,-0.11157843239699006,-0.7209444904887169,-0.4163168997430476,181.27686067509887
LongShort_ZScore,0.3426950898838072,-0.9342126388818155,-372.6075355204435,0.25341124756133526,-0.4187398746237704,-0.6776350584077958,-0.5346581318519925,372.6075355204435
LongShort_Rank,0.3426950898838072,-0.9342126388818155,-372.6075355204435,0.25341124756133526,-0.4187398746237704,-0.6776350584077958,-0.5346581318519925,372.6075355204435
